date,monthly_rate,warning_level,warning_color
2018-06-25,7.685795571014523,0,green
2018-06-26,7.341979394039981,0,green
2018-06-27,7.014409371248803,0,green
2018-06-28,6.704739294878436,0,green
2018-06-29,6.4146229571664435,0,green
2018-06-30,6.1457141503499315,0,green
2018-07-01,5.89966666666669,0,green
2018-07-02,5.677702016484659,0,green
2018-07-03,5.4793125826936375,0,green
2018-07-04,5.303558466314257,0,green
2018-07-05,5.149499768367377,0,green
2018-07-06,5.0161965898734024,0,green
2018-07-07,4.9027090318529645,0,green
2018-07-08,4.808097195326468,0,green
2018-07-09,4.731421181314772,0,green
2018-07-10,4.671741090838054,0,green
2018-07-11,4.628117024917174,0,green
2018-07-12,4.5996090845726485,0,green
2018-07-13,4.585277370825338,0,green
2018-07-14,4.584181984695192,0,green
2018-07-15,4.595383027203297,0,green
2018-07-16,4.617940599370058,0,green
2018-07-17,4.650914802216221,0,green
2018-07-18,4.693365736761848,0,green
2018-07-19,4.744353504028254,0,green
2018-07-20,4.8029382050355025,0,green
2018-07-21,4.868179940804339,0,green
2018-07-22,4.9391388123552815,0,green
2018-07-23,5.014874920708962,0,green
2018-07-24,5.094448366886013,0,green
2018-07-25,5.176919251906725,0,green
2018-07-26,5.2613476767919565,0,green
2018-07-27,5.346793742562113,0,green
2018-07-28,5.432317550238167,0,green
2018-07-29,5.5169792008402965,0,green
2018-07-30,5.599838795389019,0,green
2018-07-31,5.679956434905307,0,green
2018-08-01,5.756548870239158,0,green
2018-08-02,5.829438458337222,0,green
2018-08-03,5.89852023308049,0,green
2018-08-04,5.963668235125738,0,green
2018-08-05,6.024756505130313,0,green
2018-08-06,6.081659083751106,0,green
2018-08-07,6.134250011645577,0,green
2018-08-08,6.1824033294703895,0,green
2018-08-09,6.225993077883345,0,green
2018-08-10,6.264893297541221,0,green
2018-08-11,6.298978029100681,0,green
2018-08-12,6.328121313219299,0,green
2018-08-13,6.352197190554193,0,green
2018-08-14,6.371079701762596,0,green
2018-08-15,6.3846428875015135,0,green
2018-08-16,6.3927607884276085,0,green
2018-08-17,6.395307445198682,0,green
2018-08-18,6.392156898471512,0,green
2018-08-19,6.383183188903217,0,green
2018-08-20,6.36826035715103,0,green
2018-08-21,6.347262443871841,0,green
2018-08-22,6.320063489723111,0,green
2018-08-23,6.286537535361845,0,green
2018-08-24,6.246558621444933,0,green
2018-08-25,6.200000788629723,0,green
2018-08-26,6.146738077573332,0,green
2018-08-27,6.086644528932652,0,green
2018-08-28,6.0195941833650295,0,green
2018-08-29,5.945461081527583,0,green
2018-08-30,5.864119264077317,0,green
2018-08-31,5.7754427716714645,0,green
2018-09-01,5.679326638190901,0,green
2018-09-02,5.575840364941996,0,green
2018-09-03,5.465436424575387,0,green
2018-09-04,5.348657784272859,0,green
2018-09-05,5.2260474112149495,0,green
2018-09-06,5.098148272583217,0,green
2018-09-07,4.965503335558537,0,green
2018-09-08,4.828655567321789,0,green
2018-09-09,4.688147935054417,0,green
2018-09-10,4.544523405937639,0,green
2018-09-11,4.398324947152446,0,green
2018-09-12,4.2500955258798285,0,green
2018-09-13,4.100378109300891,0,green
2018-09-14,3.949715664597079,0,green
2018-09-15,3.7986511589492693,0,green
2018-09-16,3.6477275595385663,0,green
2018-09-17,3.4974878335460744,0,green
2018-09-18,3.3484749481531253,0,green
2018-09-19,3.2012318705407097,0,green
2018-09-20,3.056301567889818,0,green
2018-09-21,2.9142270073817826,0,green
2018-09-22,2.77555115619748,0,green
2018-09-23,2.640816981518469,0,green
2018-09-24,2.5105674505254,0,green
2018-09-25,2.3853455303996043,0,green
2018-09-26,2.2656941883223,0,green
2018-09-27,2.15215639147425,0,green
2018-09-28,2.045275107037128,0,green
2018-09-29,1.9455933021913552,0,green
2018-09-30,1.8536539441188324,0,green
2018-10-01,1.7700000000000955,0,green
2018-10-02,1.6950226777000807,0,green
2018-10-03,1.628506147818257,0,green
2018-10-04,1.5700828216374703,0,green
2018-10-05,1.5193851104409077,0,green
2018-10-06,1.4760454255109607,0,green
2018-10-07,1.4396961781313848,0,green
2018-10-08,1.4099697795849124,0,green
2018-10-09,1.386498641154276,0,green
2018-10-10,1.3689151741230035,0,green
2018-10-11,1.3568517897731454,0,green
2018-10-12,1.349940899388912,0,green
2018-10-13,1.3478149142524671,0,green
2018-10-14,1.3501062456467707,0,green
2018-10-15,1.3564473048554646,0,green
2018-10-16,1.36647050316094,0,green
2018-10-17,1.3798082518463843,0,green
2018-10-18,1.396092962194757,0,green
2018-10-19,1.4149570454891318,0,green
2018-10-20,1.4360329130124683,0,green
2018-10-21,1.45895297604784,0,green
2018-10-22,1.4833496458779791,0,green
2018-10-23,1.5088553337859594,0,green
2018-10-24,1.5351024510550815,0,green
2018-10-25,1.5617234089680778,0,green
2018-10-26,1.5883506188076808,0,green
2018-10-27,1.6146164918574186,0,green
2018-10-28,1.6401534393997963,0,green
2018-10-29,1.664593872718342,0,green
2018-10-30,1.6875702030956745,0,green
2018-10-31,1.7087148418146398,0,green
2018-11-01,1.727721464944807,0,green
2018-11-02,1.7445471315967325,0,green
2018-11-03,1.7592834612544266,0,green
2018-11-04,1.7720403972996337,0,green
2018-11-05,1.7829278831136435,0,green
2018-11-06,1.7920558620772908,0,green
2018-11-07,1.7995342775718655,0,green
2018-11-08,1.805473072978998,0,green
2018-11-09,1.8099821916794099,0,green
2018-11-10,1.813171577054959,0,green
2018-11-11,1.8151511724863667,0,green
2018-11-12,1.8160309213549226,0,green
2018-11-13,1.8159207670422575,0,green
2018-11-14,1.8149306529289788,0,green
2018-11-15,1.8131705223970584,0,green
2018-11-16,1.8107503188273313,0,green
2018-11-17,1.8077799856012007,0,green
2018-11-18,1.8043694660996152,0,green
2018-11-19,1.8006287037043194,0,green
2018-11-20,1.7966676417960343,0,green
2018-11-21,1.7925962237562771,0,green
2018-11-22,1.7885243929663375,0,green
2018-11-23,1.7845620928072776,0,green
2018-11-24,1.780819266660501,0,green
2018-11-25,1.777405857907297,0,green
2018-11-26,1.7744318099287284,0,green
2018-11-27,1.7720070661060845,0,green
2018-11-28,1.770241569820655,0,green
2018-11-29,1.7692452644535024,0,green
2018-11-30,1.7691280933862572,0,green
2018-12-01,1.7699999999999818,0,green
2018-12-02,1.7719313111450674,0,green
2018-12-03,1.7748338875489935,0,green
2018-12-04,1.7785799734084549,0,green
2018-12-05,1.7830418129201462,0,green
2018-12-06,1.7880916502804212,0,green
2018-12-07,1.7936017296866567,0,green
2018-12-08,1.7994442953348653,0,green
2018-12-09,1.8054915914218554,0,green
2018-12-10,1.811615862144663,0,green
2018-12-11,1.8176893516995278,0,green
2018-12-12,1.8235843042832585,0,green
2018-12-13,1.8291729640925496,0,green
2018-12-14,1.834327575324096,0,green
2018-12-15,1.8389203821744786,0,green
2018-12-16,1.842823628840506,0,green
2018-12-17,1.8459095595186454,0,green
2018-12-18,1.8480504184059328,0,green
2018-12-19,1.8491184496984943,0,green
2018-12-20,1.848985897593252,0,green
2018-12-21,1.847525006287242,0,green
2018-12-22,1.8446080199767039,0,green
2018-12-23,1.8401071828583326,0,green
2018-12-24,1.833894739128823,0,green
2018-12-25,1.8258429329849832,0,green
2018-12-26,1.8158240086233945,0,green
2018-12-27,1.8037102102408653,0,green
2018-12-28,1.7893737820338629,0,green
2018-12-29,1.7726869681989683,0,green
2018-12-30,1.753522012933331,0,green
2018-12-31,1.7317511604330775,0,green
2019-01-01,1.7072679475288624,0,green
2019-01-02,1.6801229685064527,0,green
2019-01-03,1.650675657962438,0,green
2019-01-04,1.6193573374124526,0,green
2019-01-05,1.5865993283736088,0,green
2019-01-06,1.5528329523606317,0,green
2019-01-07,1.518489530890406,0,green
2019-01-08,1.4840003854789074,0,green
2019-01-09,1.449796837641884,0,green
2019-01-10,1.416310208895652,0,green
2019-01-11,1.383971820756301,0,green
2019-01-12,1.3532129947396925,0,green
2019-01-13,1.3244650523622568,0,green
2019-01-14,1.2981593151395145,0,green
2019-01-15,1.2747271045876687,0,green
2019-01-16,1.254599742223263,0,green
2019-01-17,1.238208549561591,0,green
2019-01-18,1.225984848119424,0,green
2019-01-19,1.2183599594122825,0,green
2019-01-20,1.2157652049565968,0,green
2019-01-21,1.2186319062680013,0,green
2019-01-22,1.22739138486304,0,green
2019-01-23,1.242474962257461,0,green
2019-01-24,1.2643139599674669,0,green
2019-01-25,1.2933396995089197,0,green
2019-01-26,1.329983502398136,0,green
2019-01-27,1.3746766901509773,0,green
2019-01-28,1.427850584283533,0,green
2019-01-29,1.4899365063120058,0,green
2019-01-30,1.5613657777520302,0,green
2019-01-31,1.6425697201204912,0,green
2019-02-01,1.733907768013296,0,green
2019-02-02,1.8353206757433327,0,green
2019-02-03,1.9461527802782257,0,green
2019-02-04,2.0656172859779645,0,green
2019-02-05,2.1929273972035617,0,green
2019-02-06,2.3272963183154616,0,green
2019-02-07,2.4679372536741084,0,green
2019-02-08,2.614063407640174,0,green
2019-02-09,2.764887984574216,0,green
2019-02-10,2.919624188836906,0,green
2019-02-11,3.0774852247885747,0,green
2019-02-12,3.2376842967900075,0,green
2019-02-13,3.399434609201876,0,green
2019-02-14,3.561949366384397,0,green
2019-02-15,3.7244417726983556,0,green
2019-02-16,3.88612503250431,0,green
2019-02-17,4.046212350162932,0,green
2019-02-18,4.203916930034666,0,green
2019-02-19,4.358451976479955,0,green
2019-02-20,4.509030693859813,0,green
2019-02-21,4.654866286534343,0,green
2019-02-22,4.79517195886433,0,green
2019-02-23,4.929160915210446,0,green
2019-02-24,5.0560463599330205,0,green
2019-02-25,5.175041497392726,0,green
2019-02-26,5.285359531950235,0,green
2019-02-27,5.3862136679661035,0,green
2019-02-28,5.476817109800663,0,green
2019-03-01,5.556383061814927,0,green
2019-03-02,5.62424787082125,0,green
2019-03-03,5.680240453441684,0,green
2019-03-04,5.724444001357256,0,green
2019-03-05,5.7574662366745315,0,green
2019-03-06,5.780046014107256,0,green
2019-03-07,5.792922188368948,0,green
2019-03-08,5.796833614173238,0,green
2019-03-09,5.792519146233531,0,green
2019-03-10,5.780717639263685,0,green
2019-03-11,5.762167947976877,0,green
2019-03-12,5.737608927086967,0,green
2019-03-13,5.707779431307586,0,green
2019-03-14,5.6734183153520235,0,green
2019-03-15,5.635264433934026,0,green
2019-03-16,5.594056641767224,0,green
2019-03-17,5.550533793564796,0,green
2019-03-18,5.505434744040713,0,green
2019-03-19,5.459498347908266,0,green
2019-03-20,5.413463459881314,0,green
2019-03-21,5.368068934673147,0,green
2019-03-22,5.324053626997511,0,green
2019-03-23,5.2821563915679235,0,green
2019-03-24,5.243116083098016,0,green
2019-03-25,5.207671556300966,0,green
2019-03-26,5.176561665890972,0,green
2019-03-27,5.1505252665810985,0,green
2019-03-28,5.1303012130849766,0,green
2019-03-29,5.116628360116465,0,green
2019-03-30,5.110245562388741,0,green
2019-03-31,5.111891674615663,0,green
2019-04-01,5.122182409058382,0,green
2019-04-02,5.141150973045455,0,green
2019-04-03,5.168347690956807,0,green
2019-04-04,5.20323295204912,0,green
2019-04-05,5.245267145578509,0,green
2019-04-06,5.293910660801771,0,green
2019-04-07,5.348623886974565,0,green
2019-04-08,5.408867213354142,0,green
2019-04-09,5.4741010291959356,0,green
2019-04-10,5.5437857237570825,0,green
2019-04-11,5.617381686293584,0,green
2019-04-12,5.694349306061781,0,green
2019-04-13,5.774148972318244,0,green
2019-04-14,5.856241074319087,0,green
2019-04-15,5.940086001320992,0,green
2019-04-16,6.025144142579961,0,green
2019-04-17,6.11087588735279,0,green
2019-04-18,6.196741624895367,0,green
2019-04-19,6.282201744464373,0,green
2019-04-20,6.366716635316266,0,green
2019-04-21,6.449746686707158,0,green
2019-04-22,6.530752287893506,0,green
2019-04-23,6.609193828131538,0,green
2019-04-24,6.6845316966779365,0,green
2019-04-25,6.7562262827887025,0,green
2019-04-26,6.823737975720519,0,green
2019-04-27,6.886527164729728,0,green
2019-04-28,6.944054239072557,0,green
2019-04-29,6.995779588005462,0,green
2019-04-30,7.041163600784785,0,green
2019-05-01,7.07966666666664,0,green
2019-05-02,7.11091465800564,0,green
2019-05-03,7.135195379546644,0,green
2019-05-04,7.152962119133122,0,green
2019-05-05,7.164668164607974,0,green
2019-05-06,7.170766803813876,0,green
2019-05-07,7.171711324594753,0,green
2019-05-08,7.167955014792938,0,green
2019-05-09,7.1599511622519,0,green
2019-05-10,7.148153054814543,0,green
2019-05-11,7.133013980324108,0,green
2019-05-12,7.114987226623384,0,green
2019-05-13,7.0945260815555,0,green
2019-05-14,7.072083832963813,0,green
2019-05-15,7.04811376869111,0,green
2019-05-16,7.023069176580634,0,green
2019-05-17,6.997403344475401,0,green
2019-05-18,6.971569560218541,0,green
2019-05-19,6.9460211116529536,0,green
2019-05-20,6.921211286621769,0,green
2019-05-21,6.897593372968117,0,green
2019-05-22,6.875620658535013,0,green
2019-05-23,6.855746431165812,0,green
2019-05-24,6.838423978703304,0,green
2019-05-25,6.824106588990503,0,green
2019-05-26,6.813247549870766,0,green
2019-05-27,6.806300149186882,0,green
2019-05-28,6.8037176747819785,0,green
2019-05-29,6.805953414499186,0,green
2019-05-30,6.813460656181633,0,green
2019-05-31,6.826692687672448,0,green
2019-06-01,6.846027248840642,0,green
2019-06-02,6.871420657900103,0,green
2019-06-03,6.902276766049567,0,green
2019-06-04,6.937880194728109,0,green
2019-06-05,6.9775155653748016,0,green
2019-06-06,7.02046749942815,0,green
2019-06-07,7.066020618327229,0,green
2019-06-08,7.113459543510999,0,green
2019-06-09,7.16206889641785,0,green
2019-06-10,7.211133298487084,0,green
2019-06-11,7.259937371157662,0,green
2019-06-12,7.307765735868202,0,green
2019-06-13,7.353903014057437,0,green
2019-06-14,7.3976338271645545,0,green
2019-06-15,7.438242796628401,0,green
2019-06-16,7.475014543887482,0,green
2019-06-17,7.507233690381099,0,green
2019-06-18,7.534184857548098,0,green
2019-06-19,7.555152666827098,0,green
2019-06-20,7.569421739656946,0,green
2019-06-21,7.576276697476715,0,green
2019-06-22,7.575002161725251,0,green
2019-06-23,7.564882753841175,0,green
2019-06-24,7.545203095263787,0,green
2019-06-25,7.515247807431479,0,green
2019-06-26,7.4743015117834375,0,green
2019-06-27,7.421648829758624,0,green
2019-06-28,7.356574382795657,0,green
2019-06-29,7.2783627923333825,0,green
2019-06-30,7.186298679810761,0,green
2019-07-01,7.07966666666664,0,green
2019-07-02,6.9580333324717,0,green
2019-07-03,6.822093089322607,0,green
2019-07-04,6.672822307448655,0,green
2019-07-05,6.511197357078117,0,green
2019-07-06,6.338194608440062,0,green
2019-07-07,6.154790431762649,0,green
2019-07-08,5.961961197275173,0,green
2019-07-09,5.760683275206361,0,green
2019-07-10,5.551933035784373,0,green
2019-07-11,5.33668684923839,0,green
2019-07-12,5.11592108579714,0,green
2019-07-13,4.890612115689123,0,green
2019-07-14,4.66173630914318,0,green
2019-07-15,4.430270036388038,0,green
2019-07-16,4.1971896676525375,0,green
2019-07-17,3.963471573165066,0,green
2019-07-18,3.730092123154691,0,green
2019-07-19,3.4980276878499126,0,green
2019-07-20,3.2682546374796857,0,green
2019-07-21,3.0417493422723965,0,green
2019-07-22,2.819488172456886,0,green
2019-07-23,2.6024474982621086,0,green
2019-07-24,2.391603689916792,0,green
2019-07-25,2.1879331176492087,0,green
2019-07-26,1.9924121516885407,0,green
2019-07-27,1.8060171622630605,0,green
2019-07-28,1.629724519601723,0,green
2019-07-29,1.4645105939335963,0,green
2019-07-30,1.3113517554869532,0,green
2019-07-31,1.171224374490862,0,green
2019-08-01,1.0449420928021027,0,green
2019-08-02,0.9325699623977926,0,green
2019-08-03,0.833619601302189,0,green
2019-08-04,0.7475049511461975,0,green
2019-08-05,0.6736399535591318,0,green
2019-08-06,0.6114385501718971,0,green
2019-08-07,0.5603146826139209,0,green
2019-08-08,0.5196822925154265,0,green
2019-08-09,0.4889553215068645,0,green
2019-08-10,0.4675477112178896,0,green
2019-08-11,0.4548734032786115,0,green
2019-08-12,0.45034633931948065,0,green
2019-08-13,0.45338046097026563,0,green
2019-08-14,0.46338970986118966,0,green
2019-08-15,0.4797880276221349,0,green
2019-08-16,0.5019893558834383,0,green
2019-08-17,0.529407636274982,0,green
2019-08-18,0.5614568104269893,0,green
2019-08-19,0.5975508199694559,0,green
2019-08-20,0.6371036065326052,0,green
2019-08-21,0.679529111746433,0,green
2019-08-22,0.7242412772410489,0,green
2019-08-23,0.7706540446462213,0,green
2019-08-24,0.8181813555925146,0,green
2019-08-25,0.8662371517096972,0,green
2019-08-26,0.9142353746282197,0,green
2019-08-27,0.961589965978078,0,green
2019-08-28,1.0077148673886995,0,green
2019-08-29,1.0520240204909896,0,green
2019-08-30,1.0939313669143758,0,green
2019-08-31,1.1328508482895359,0,green
2019-09-01,1.1682940826411823,0,green
2019-09-02,1.2001859966588881,0,green
2019-09-03,1.228639605763874,0,green
2019-09-04,1.2537905284622184,0,green
2019-09-05,1.2757743832596589,0,green
2019-09-06,1.294726788662274,0,green
2019-09-07,1.3107833631758012,0,green
2019-09-08,1.3240797253058645,0,green
2019-09-09,1.3347514935587697,0,green
2019-09-10,1.3429342864401406,0,green
2019-09-11,1.348763722455601,0,green
2019-09-12,1.3523754201115707,0,green
2019-09-13,1.3539049979133324,0,green
2019-09-14,1.3534880743670783,0,green
2019-09-15,1.3512602679786596,0,green
2019-09-16,1.3473571972537002,0,green
2019-09-17,1.3419144806982786,0,green
2019-09-18,1.3350677368183597,0,green
2019-09-19,1.3269525841195673,0,green
2019-09-20,1.3177046411077526,0,green
2019-09-21,1.307459526288767,0,green
2019-09-22,1.2963528581688024,0,green
2019-09-23,1.284520255253483,0,green
2019-09-24,1.272097336048546,0,green
2019-09-25,1.2592197190598426,0,green
2019-09-26,1.2460230227934517,0,green
2019-09-27,1.2326428657551105,0,green
2019-09-28,1.219214866450784,0,green
2019-09-29,1.2058746433862098,0,green
2019-09-30,1.1927578150673526,0,green
2019-10-01,1.17999999999995,0,green
2019-10-02,1.167708226385571,0,green
2019-10-03,1.155875161208428,0,green
2019-10-04,1.1444648811487923,0,green
2019-10-05,1.1334414628860259,0,green
2019-10-06,1.1227689831002863,0,green
2019-10-07,1.1124115184716175,0,green
2019-10-08,1.1023331456800634,0,green
2019-10-09,1.0924979414050995,0,green
2019-10-10,1.0828699823268835,0,green
2019-10-11,1.073413345125573,0,green
2019-10-12,1.0640921064805298,0,green
2019-10-13,1.0548703430722526,0,green
2019-10-14,1.045712131580558,0,green
2019-10-15,1.0365815486850352,0,green
2019-10-16,1.0274426710658418,0,green
2019-10-17,1.018259575402908,0,green
2019-10-18,1.0089963383760505,0,green
2019-10-19,0.9996170366654269,0,green
2019-10-20,0.9900857469506263,0,green
2019-10-21,0.9803665459118065,0,green
2019-10-22,0.9704235102287839,0,green
2019-10-23,0.9602207165817163,0,green
2019-10-24,0.9497222416501927,0,green
2019-10-25,0.9388921621143709,0,green
2019-10-26,0.92769455465384,0,green
2019-10-27,0.9160934959490987,0,green
2019-10-28,0.9040530626796226,0,green
2019-10-29,0.8915373315255692,0,green
2019-10-30,0.8785103791665279,0,green
2019-10-31,0.8649362822826561,0,green
2019-11-01,0.8507851047741042,0,green
2019-11-02,0.8360778918935239,0,green
2019-11-03,0.8209498060050464,0,green
2019-11-04,0.805563041947039,0,green
2019-11-05,0.7900797945560498,0,green
2019-11-06,0.7746622586699914,0,green
2019-11-07,0.759472629125753,0,green
2019-11-08,0.7446731007614744,0,green
2019-11-09,0.7304258684139313,0,green
2019-11-10,0.7168931269209224,0,green
2019-11-11,0.7042370711196781,0,green
2019-11-12,0.6926198958478835,0,green
2019-11-13,0.6822037959423142,0,green
2019-11-14,0.6731509662411099,0,green
2019-11-15,0.6656236015813874,0,green
2019-11-16,0.6597838968007181,0,green
2019-11-17,0.655794046736105,0,green
2019-11-18,0.6538162462253467,0,green
2019-11-19,0.6540126901057874,0,green
2019-11-20,0.6565455732148848,0,green
2019-11-21,0.6615770903897555,0,green
2019-11-22,0.669269436467971,0,green
2019-11-23,0.6797848062872163,0,green
2019-11-24,0.693285394684608,0,green
2019-11-25,0.7099333964978314,0,green
2019-11-26,0.7298910065638893,0,green
2019-11-27,0.7533204197203531,0,green
2019-11-28,0.780383830804908,0,green
2019-11-29,0.8112434346546706,0,green
2019-11-30,0.8460614261074397,0,green
2019-12-01,0.8849999999999909,0,green
2019-12-02,0.9281497405554546,0,green
2019-12-03,0.9753147895372649,0,green
2019-12-04,1.0262276780938464,0,green
2019-12-05,1.0806209373741922,0,green
2019-12-06,1.1382270985264995,0,green
2019-12-07,1.1987786927002162,0,green
2019-12-08,1.2620082510431985,0,green
2019-12-09,1.3276483047047805,0,green
2019-12-10,1.3954313848332731,0,green
2019-12-11,1.4650900225777832,0,green
2019-12-12,1.536356749086167,0,green
2019-12-13,1.6089640955079858,0,green
2019-12-14,1.6826445929913234,0,green
2019-12-15,1.7571307726852865,0,green
2019-12-16,1.8321551657380724,0,green
2019-12-17,1.9074503032989014,0,green
2019-12-18,1.9827487165161983,0,green
2019-12-19,2.0577829365385014,0,green
2019-12-20,2.1322854945148038,0,green
2019-12-21,2.2059889215936437,0,green
2019-12-22,2.2786257489235595,0,green
2019-12-23,2.3499285076534306,0,green
2019-12-24,2.4196297289316817,0,green
2019-12-25,2.487461943907306,0,green
2019-12-26,2.5531576837290686,0,green
2019-12-27,2.616449479545281,0,green
2019-12-28,2.677069862504709,0,green
2019-12-29,2.734751363756345,0,green
2019-12-30,2.7892265144482735,0,green
2019-12-31,2.840227845729828,0,green
2020-01-01,2.88753246689123,0,green
2020-01-02,2.9311072894109884,0,green
2020-01-03,2.9710097613906328,0,green
2020-01-04,3.0073088205521117,0,green
2020-01-05,3.040073404617715,0,green
2020-01-06,3.0693724513088227,0,green
2020-01-07,3.095274898347725,0,green
2020-01-08,3.117849683456029,0,green
2020-01-09,3.1371657443560252,0,green
2020-01-10,3.1532920187693207,0,green
2020-01-11,3.166297444418319,0,green
2020-01-12,3.1762509590245145,0,green
2020-01-13,3.1832215003098554,0,green
2020-01-14,3.187278005996518,0,green
2020-01-15,3.1884894138063373,0,green
2020-01-16,3.1869246614610347,0,green
2020-01-17,3.182652686682559,0,green
2020-01-18,3.175742427193427,0,green
2020-01-19,3.1662628207149055,0,green
2020-01-20,3.1542828049691707,0,green
2020-01-21,3.139871317678285,0,green
2020-01-22,3.123097296563742,0,green
2020-01-23,3.1040296793480593,0,green
2020-01-24,3.0827374037528443,0,green
2020-01-25,3.059289407499932,0,green
2020-01-26,3.033754628311385,0,green
2020-01-27,3.006202003909152,0,green
2020-01-28,2.976700472015068,0,green
2020-01-29,2.945318970351309,0,green
2020-01-30,2.9121264366394826,0,green
2020-01-31,2.8771918086016512,0,green
2020-02-01,2.8405725343395716,0,green
2020-02-02,2.8023609603241084,0,green
2020-02-03,2.7629613708093075,0,green
2020-02-04,2.722858906899546,0,green
2020-02-05,2.682538709699429,0,green
2020-02-06,2.6424859203141295,0,green
2020-02-07,2.603185679847684,0,green
2020-02-08,2.5651231294048102,0,green
2020-02-09,2.528783410090341,0,green
2020-02-10,2.4946516630086535,0,green
2020-02-11,2.4632130292645797,0,green
2020-02-12,2.434952649962611,0,green
2020-02-13,2.4103556662073515,0,green
2020-02-14,2.3899072191034065,0,green
2020-02-15,2.3740924497557216,0,green
2020-02-16,2.363396499268447,0,green
2020-02-17,2.358304508746528,0,green
2020-02-18,2.3593016192943423,0,green
2020-02-19,2.3668729720166084,0,green
2020-02-20,2.381503708017931,0,green
2020-02-21,2.403678968403142,0,green
2020-02-22,2.4338838942766188,0,green
2020-02-23,2.4726036267429663,0,green
2020-02-24,2.520323306906789,0,green
2020-02-25,2.577528075873147,0,green
2020-02-26,2.644703074746076,0,green
2020-02-27,2.7223334446305216,0,green
2020-02-28,2.8109043266309754,0,green
2020-02-29,2.910900861852042,0,green
2020-03-01,3.0228081913984397,0,green
2020-03-02,3.1469701073406213,0,green
2020-03-03,3.283084148760963,0,green
2020-03-04,3.4303830783054536,0,green
2020-03-05,3.588018801768385,0,green
2020-03-06,3.7551432249448453,0,green
2020-03-07,3.930908253628786,0,green
2020-03-08,4.114465793615977,0,green
2020-03-09,4.304967750700143,0,green
2020-03-10,4.501566030676486,0,green
2020-03-11,4.703412539339524,0,green
2020-03-12,4.909659182483892,0,green
2020-03-13,5.119457865904565,0,green
2020-03-14,5.331960495395947,0,green
2020-03-15,5.5463189767527865,0,green
2020-03-16,5.761685215769717,0,green
2020-03-17,5.977211118241712,0,green
2020-03-18,6.192048589963065,0,green
2020-03-19,6.405349536728636,0,green
2020-03-20,6.6162658643334,0,green
2020-03-21,6.823949478571535,0,green
2020-03-22,7.02755228523813,0,green
2020-03-23,7.226226190127591,0,green
2020-03-24,7.419123099034891,0,green
2020-03-25,7.605394917754438,0,green
2020-03-26,7.784193552081092,0,green
2020-03-27,7.954670907809486,0,green
2020-03-28,8.115978890734368,0,green
2020-03-29,8.267269406650144,0,green
2020-03-30,8.407694361352128,0,green
2020-03-31,8.536405660634387,0,green
2020-04-01,8.652696559326046,0,green
2020-04-02,8.756520132716332,0,green
2020-04-03,8.848348502419526,0,green
2020-04-04,8.928748214374878,0,green
2020-04-05,8.998285814519818,0,green
2020-04-06,9.057527848793143,0,green
2020-04-07,9.107040863132738,0,green
2020-04-08,9.1473914034774,0,green
2020-04-09,9.179146015764672,0,green
2020-04-10,9.202871245933125,0,green
2020-04-11,9.219133639921097,0,green
2020-04-12,9.228499743666816,0,green
2020-04-13,9.23153610310851,0,green
2020-04-14,9.228809264184406,0,green
2020-04-15,9.220885772832503,0,green
2020-04-16,9.208332174991483,0,green
2020-04-17,9.191715016599233,0,green
2020-04-18,9.171600843594433,0,green
2020-04-19,9.148556201914971,0,green
2020-04-20,9.123147637498846,0,green
2020-04-21,9.09594169628565,0,green
2020-04-22,9.06750492421088,0,green
2020-04-23,9.038403867215948,0,green
2020-04-24,9.009205071237716,0,green
2020-04-25,8.980475082213275,0,green
2020-04-26,8.952780446083466,0,green
2020-04-27,8.92668770878447,0,green
2020-04-28,8.902763416254174,0,green
2020-04-29,8.88157411443251,0,green
2020-04-30,8.863686349257478,0,green
2020-05-01,8.84966666666628,0,green
2020-05-02,8.839917935799349,0,green
2020-05-03,8.834188318599331,0,green
2020-05-04,8.832062300209941,0,green
2020-05-05,8.833124365777053,0,green
2020-05-06,8.836959000443471,0,green
2020-05-07,8.843150689354388,0,green
2020-05-08,8.8512839176542,0,green
2020-05-09,8.86094317048719,0,green
2020-05-10,8.871712932996616,0,green
2020-05-11,8.88317769032858,0,green
2020-05-12,8.894921927626456,0,green
2020-05-13,8.906530130034298,0,green
2020-05-14,8.91758678269764,0,green
2020-05-15,8.927676370759627,0,green
2020-05-16,8.936383379364429,0,green
2020-05-17,8.94329229365735,0,green
2020-05-18,8.947987598782447,0,green
2020-05-19,8.950053779883092,0,green
2020-05-20,8.949075322105045,0,green
2020-05-21,8.944636710591908,0,green
2020-05-22,8.936322430488985,0,green
2020-05-23,8.92371696693806,0,green
2020-05-24,8.906404805086026,0,green
2020-05-25,8.883970430077056,0,green
2020-05-26,8.855998327053044,0,green
2020-05-27,8.822072981161,0,green
2020-05-28,8.781778877546003,0,green
2020-05-29,8.734700501349039,0,green
2020-05-30,8.680422337715981,0,green
2020-05-31,8.618528871791,0,green
2020-06-01,8.548673841194955,0,green
2020-06-02,8.470883967787017,0,green
2020-06-03,8.385639123242981,0,green
2020-06-04,8.293515153574049,0,green
2020-06-05,8.195087904790967,0,green
2020-06-06,8.090933222906074,0,green
2020-06-07,7.981626953928981,0,green
2020-06-08,7.867744943871003,0,green
2020-06-09,7.749863038744934,0,green
2020-06-10,7.62855708455902,0,green
2020-06-11,7.504402927327078,0,green
2020-06-12,7.3779764130600825,0,green
